d000.s00000.t00000 bn:00026301n
d000.s01462.t00000 bn:00114905r
d000.s01463.t00000 bn:00114905r
d000.s01464.t00000 bn:00114424r
d000.s01465.t00000 bn:00114424r
d000.s01466.t00000 bn:00114424r
d000.s01467.t00000 bn:00115373r
d000.s01468.t00000 bn:00114089r
d000.s01469.t00000 bn:00114278r
d000.s01470.t00000 bn:00114079r
d000.s01471.t00000 bn:00114079r
d000.s01472.t00000 bn:00114079r
d000.s01473.t00000 bn:00114079r
d000.s01474.t00000 bn:00114079r
d000.s01475.t00000 bn:00114079r
d000.s01476.t00000 bn:00114079r
d000.s01477.t00000 bn:00003341n
d000.s01478.t00000 bn:00114474r
d000.s01479.t00000 bn:00115235r
d000.s01480.t00000 bn:00115235r
d000.s01481.t00000 bn:00114307r
d000.s01482.t00000 bn:00114988r
d000.s01483.t00000 bn:00114519r
d000.s01484.t00000 bn:00114519r
d000.s01485.t00000 bn:00116918r
d000.s01486.t00000 bn:00117320r
d000.s01487.t00000 bn:00116843r
d000.s01488.t00000 bn:00117179r
d000.s01489.t00000 bn:00114715r
d000.s01490.t00000 bn:00117315r
d000.s01491.t00000 bn:00114746r
d000.s01492.t00000 bn:00115012r
d000.s01493.t00000 bn:00115012r
d000.s01494.t00000 bn:00115701r
d000.s01495.t00000 bn:00078931n
d000.s01496.t00000 bn:00003341n
d000.s01497.t00000 bn:00116890r
d000.s01498.t00000 bn:00117091r
d000.s01499.t00000 bn:00117652r
